name,link,address,urls,score
"Лицей ""Себат""",/profile:891/licei-sebat/?from=bilim&place=list,"Ош, г. Ош г.Ош Ж. Раимбекова",https://bilim.akipress.org/profile:891/licei-sebat/?from=bilim&place=list,168.3
"Лицей ""Себат""",/profile:129/licei-sebat/?from=bilim&place=list,"Чуйская область, г.Токмок г.Токмок промзона, ул. 50 лет Киргизии",https://bilim.akipress.org/profile:129/licei-sebat/?from=bilim&place=list,нет
"Лицей ""Семетей""",/profile:186/licei-semetei/?from=bilim&place=list,"Баткенская область, Кадамжайский район ПГТКадамжай ул.Северная, 1",https://bilim.akipress.org/profile:186/licei-semetei/?from=bilim&place=list,123.6
"Лицей ""Улукман""",/profile:379/licei-ulukman/?from=bilim&place=list,"Таласская область, Манасский район c.Покровка с.Покровка",https://bilim.akipress.org/profile:379/licei-ulukman/?from=bilim&place=list,нет
Лицей Билим,/profile:78/licei-bilim/?from=bilim&place=list,"Ош, г. Ош  нет",https://bilim.akipress.org/profile:78/licei-bilim/?from=bilim&place=list,нет
Лицей им. М.Субакожоева,/profile:243/licei-im-msubakozhoeva/?from=bilim&place=list,"Нарынская область, г.Нарын г.Нарын г.Нарын, ул.Ленина, 92",https://bilim.akipress.org/profile:243/licei-im-msubakozhoeva/?from=bilim&place=list,нет
Лицей им.Ж.Баласагына,/profile:242/licei-imzhbalasagyna/?from=bilim&place=list,"Чуйская область, г.Токмок г.Токмок г.Токмок, ул.Кирова, 16",https://bilim.akipress.org/profile:242/licei-imzhbalasagyna/?from=bilim&place=list,142.2
Лицей им.И.Ахунбаева,/profile:24/licei-imiahunbaeva/?from=bilim&place=list,"Бишкек, Октябрьский район  нет",https://bilim.akipress.org/profile:24/licei-imiahunbaeva/?from=bilim&place=list,нет
Лицей им.И.Раззакова,/profile:185/licei-imirazzakova/?from=bilim&place=list,"Баткенская область, г.Кызыл-кия г.Кызылкыя ул.Спортивная, 1",https://bilim.akipress.org/profile:185/licei-imirazzakova/?from=bilim&place=list,102.2
"Лицей им.Карасаева ""Себат""",/profile:241/licei-imkarasaeva-sebat/?from=bilim&place=list,"Ыссык-Кульская область, г.Каракол г.Каракол г.Каракол, ул.К.Тыныстанова, 28",https://bilim.akipress.org/profile:241/licei-imkarasaeva-sebat/?from=bilim&place=list,103.2
Лицей им.Кудайбердиева,/profile:1734/licei-imkudaiberdieva/?from=bilim&place=list,"Ошская область, Ноокатский район c.Кулатов 715349 с.Акчал",https://bilim.akipress.org/profile:1734/licei-imkudaiberdieva/?from=bilim&place=list,89.1
Лицей им.Т.Бабанова,/profile:443/licei-imtbabanova/?from=bilim&place=list,"Таласская область, Кара-Бууринский район c.Кызыл-Адыр 722700 ул. Н.Коджомуратова 17",https://bilim.akipress.org/profile:443/licei-imtbabanova/?from=bilim&place=list,108.6
Лицей им.Ч.Айтматова,/profile:245/licei-imchaitmatova/?from=bilim&place=list,"Бишкек, Свердловский район  г.Бишкек, ул.Широкая, 1а",https://bilim.akipress.org/profile:245/licei-imchaitmatova/?from=bilim&place=list,124.8
Лицей Инновационных технологий,/profile:165/licei-innovacionnyh-tehnologii/?from=bilim&place=list,"Бишкек, Октябрьский район  ул.Горького, 1/17",https://bilim.akipress.org/profile:165/licei-innovacionnyh-tehnologii/?from=bilim&place=list,191.4
Лицей иностранных языков,/profile:854/licei-inostrannyh-yazykov/?from=bilim&place=list,"Таласская область, г.Талас г.Талас 720504 ул Байбылова 12",https://bilim.akipress.org/profile:854/licei-inostrannyh-yazykov/?from=bilim&place=list,нет
Лицей при КГТУ им.И.Раззакова,/profile:47/licei-pri-kgtu-imirazzakova/?from=bilim&place=list,"Бишкек, Первомайский район  нет",https://bilim.akipress.org/profile:47/licei-pri-kgtu-imirazzakova/?from=bilim&place=list,нет
Лицей Сема,/profile:892/licei-sema/?from=bilim&place=list,"Ош, г. Ош г.Ош ул. Байтемирова 3",https://bilim.akipress.org/profile:892/licei-sema/?from=bilim&place=list,155.7
Лицей Ыйман,/profile:77/licei-yiman/?from=bilim&place=list,"Ош, г. Ош г.Ош ул.Ленина,331",https://bilim.akipress.org/profile:77/licei-yiman/?from=bilim&place=list,нет
Лицей №14 им.Мавлянова,/profile:1561/licei-14-immavlyanova/?from=bilim&place=list,"Джалал-Абадская область  , Аксыйский район г.Кербен 715700 Кербен",https://bilim.akipress.org/profile:1561/licei-14-immavlyanova/?from=bilim&place=list,нет
Лицей №28 им.Т.Ормонбекова,/profile:1530/licei-28-imtormonbekova/?from=bilim&place=list,"Джалал-Абадская область  , Токтогульский район c.Джаны-Джол 721211",https://bilim.akipress.org/profile:1530/licei-28-imtormonbekova/?from=bilim&place=list,115.8
Маевская СШ,/profile:605/maevskaya-ssh/?from=bilim&place=list,"Чуйская область, Аламудунский район c.Маевка 724321ул Октябрьская,",https://bilim.akipress.org/profile:605/maevskaya-ssh/?from=bilim&place=list,117.1
Малтабарская СШ,/profile:563/maltabarskaya-ssh/?from=bilim&place=list,"Чуйская область, Жайылский район c.Малтабар 724415 ул.Западная 19",https://bilim.akipress.org/profile:563/maltabarskaya-ssh/?from=bilim&place=list,112.7
Мраморная СШ,/profile:604/mramornaya-ssh/?from=bilim&place=list,"Чуйская область, Аламудунский район c.Мраморное 724324 л Северная 2",https://bilim.akipress.org/profile:604/mramornaya-ssh/?from=bilim&place=list,105.5
"Муж.лицей ""Манас Ата-Себат""",/profile:444/muzhlicei-manas-atasebat/?from=bilim&place=list,"Таласская область, г.Талас г.Талас 724200 ул.Турдалиева 119",https://bilim.akipress.org/profile:444/muzhlicei-manas-atasebat/?from=bilim&place=list,155.2
Муж.лицей им.К.Баатыра,/profile:240/muzhlicei-imkbaatyra/?from=bilim&place=list,"Джалал-Абадская область  , г.Джалал Абад г.Джалал-Абад ул.Ленина, 15",https://bilim.akipress.org/profile:240/muzhlicei-imkbaatyra/?from=bilim&place=list,112.5
Н-Аларчинская СШ,/profile:603/nalarchinskaya-ssh/?from=bilim&place=list,"Чуйская область, Аламудунский район c.Нижняя Ала-Арча 724 ул. Новая б/н",https://bilim.akipress.org/profile:603/nalarchinskaya-ssh/?from=bilim&place=list,136
"Начальная школа ""Кызыл-Туу"", с.Кызыл-Туу",/profile:474/nachalnaya-shkola-kyzyltuu-skyzyltuu/?from=bilim&place=list,"Чуйская область, Московский район c.Кызыл-Туу 724614 ул Западная,21",https://bilim.akipress.org/profile:474/nachalnaya-shkola-kyzyltuu-skyzyltuu/?from=bilim&place=list,нет
Ново-Павловская СШГ,/profile:414/novopavlovskaya-sshg/?from=bilim&place=list,"Чуйская область, Сокулукский район c.Новопавловка Деповская 71",https://bilim.akipress.org/profile:414/novopavlovskaya-sshg/?from=bilim&place=list,109.4
Ново-Павловская УОКЛ №1,/profile:415/novopavlovskaya-uokl-1/?from=bilim&place=list,"Чуйская область, Сокулукский район c.Новопавловка 722123, Фрунзе 213",https://bilim.akipress.org/profile:415/novopavlovskaya-uokl-1/?from=bilim&place=list,107.8
Новониколаевская СШ-Г,/profile:566/novonikolaevskaya-sshg/?from=bilim&place=list,"Чуйская область, Жайылский район c.Новониколаевка 724416 ул.Энгельса 127",https://bilim.akipress.org/profile:566/novonikolaevskaya-sshg/?from=bilim&place=list,99.6
Новопокровская СШ № 1,/profile:510/novopokrovskaya-ssh-1/?from=bilim&place=list,"Чуйская область, Ысыкатинский район c.Новопокровка (часть) 772153 ул.Ленина 262",https://bilim.akipress.org/profile:510/novopokrovskaya-ssh-1/?from=bilim&place=list,111.1
Новопокровская СШ № 3,/profile:509/novopokrovskaya-ssh-3/?from=bilim&place=list,"Чуйская область, Ысыкатинский район c.Новопокровка (часть) 725023 ул.Фрунзе 572",https://bilim.akipress.org/profile:509/novopokrovskaya-ssh-3/?from=bilim&place=list,108
Новопокровская СШ- лицей № 2,/profile:507/novopokrovskaya-ssh-licei-2/?from=bilim&place=list,"Чуйская область, Ысыкатинский район c.Новопокровка (часть) 722153 ул Советская б/н",https://bilim.akipress.org/profile:507/novopokrovskaya-ssh-licei-2/?from=bilim&place=list,99
Ноорусская СШ,/profile:501/noorusskaya-ssh/?from=bilim&place=list,"Чуйская область, Ысыкатинский район c.Норус 725004 ул.Ала-Тоо 2",https://bilim.akipress.org/profile:501/noorusskaya-ssh/?from=bilim&place=list,120.2
НПСШ им. Арча-Булак,/profile:2103/npssh-im-archabulak/?from=bilim&place=list,"Ошская область, Алайский район c.Талды-Суйский а/о 720013 с.Арча-Булак Талды-Суйский а/о Алайский район",https://bilim.akipress.org/profile:2103/npssh-im-archabulak/?from=bilim&place=list,нет
НПСШ №10 им.А.Мадалиева,/profile:2148/npssh-10-imamadalieva/?from=bilim&place=list,"Ошская область, Алайский район c.Ак-Босого 715302",https://bilim.akipress.org/profile:2148/npssh-10-imamadalieva/?from=bilim&place=list,нет
НПСШ №45 им.М.Маназарова,/profile:2144/npssh-45-immmanazarova/?from=bilim&place=list,"Ошская область, Алайский район c.Корул 715313 с.Корул",https://bilim.akipress.org/profile:2144/npssh-45-immmanazarova/?from=bilim&place=list,нет
НПСШ №46 имА.Бейшеева,/profile:141/npssh-46-imabeisheeva/?from=bilim&place=list,"Ошская область, Алайский район c.Ленин-Джол Ош обл. Алай  район с. Жошолу",https://bilim.akipress.org/profile:141/npssh-46-imabeisheeva/?from=bilim&place=list,нет
НСШ  им.Т.Назарова,/profile:1844/nssh-imtnazarova/?from=bilim&place=list,"Ошская область, Кара-Кулджинский район c.Ылай-Талаа 715534 с.Ылай-Талаа",https://bilim.akipress.org/profile:1844/nssh-imtnazarova/?from=bilim&place=list,нет
"НСШ ""Ак-Тилек""",/profile:105/nssh-aktilek/?from=bilim&place=list,"Баткенская область, Кадамжайский район c.Каракыштак нет",https://bilim.akipress.org/profile:105/nssh-aktilek/?from=bilim&place=list,нет
"НСШ ""Красный пахарь"" с.Маловодное",/profile:472/nssh-krasnyi-pahar-smalovodnoe/?from=bilim&place=list,"Чуйская область, Московский район c.Маловодное 724620  ул.Сатаева б/н",https://bilim.akipress.org/profile:472/nssh-krasnyi-pahar-smalovodnoe/?from=bilim&place=list,нет
НСШ 46 им. Толомурзаева,/profile:1221/nssh-46-im-tolomurzaeva/?from=bilim&place=list,"Джалал-Абадская область  , Ноокенский район c.Бюргендю 721204 уч.Кыпчакталаа",https://bilim.akipress.org/profile:1221/nssh-46-im-tolomurzaeva/?from=bilim&place=list,нет
НСШ Ак-Булак,/profile:795/nssh-akbulak/?from=bilim&place=list,"Баткенская область, Лейлекский район г.Исфана _________",https://bilim.akipress.org/profile:795/nssh-akbulak/?from=bilim&place=list,нет
НСШ Добо,/profile:1879/nssh-dobo/?from=bilim&place=list,"Баткенская область, Баткенский район c.Кара-Бак ________",https://bilim.akipress.org/profile:1879/nssh-dobo/?from=bilim&place=list,нет
НСШ им. Б. Гаипова,/profile:1873/nssh-im-b-gaipova/?from=bilim&place=list,"Баткенская область, Баткенский район c.Самаркандык ________",https://bilim.akipress.org/profile:1873/nssh-im-b-gaipova/?from=bilim&place=list,нет
НСШ им.А.Шыйкымбаева,/profile:756/nssh-imashyikymbaeva/?from=bilim&place=list,"Таласская область, Кара-Бууринский район c.Кек-Дебе 722708 ул. Ленина 5",https://bilim.akipress.org/profile:756/nssh-imashyikymbaeva/?from=bilim&place=list,нет
